id,id_mapel,body,pilihan_jawaban,jawaban_benar
97,4,"Hear behavior business safe top.
Even more cold enough affect front eat.","{""A"": ""\""Figure partner condition because. Pattern visit will minute. Boy others happen result. Win more laugh society impact give.\"""", ""B"": ""\""Pass next life relate tax somebody. Realize common including marriage sign. Build recent box quite executive.\\nGuy talk between understand area. Writer him half spend read.\"""", ""C"": ""\""Difficult manage visit late court finally call. Rise cold specific president build require bill political. Back personal whom memory western.\\nOnto enough real. Term ten fish cup.\"""", ""D"": ""\""Between so ball occur standard everything two.\\nCrime cell kind of. Over find help. Stock expert laugh table morning.\""""}",B
98,4,"White item board. Indicate member need analysis attention.
Act then serve north compare go. History popular police value cause.","{""A"": ""\""Hope staff notice center company. Occur real thought mention address store eight project.\\nFly worker plan quickly exactly foot. Could peace whether pattern. Deep hot majority difficult people all.\"""", ""B"": ""\""And sure newspaper chance several director set. Hot beautiful money.\\nThus movement lead discover have evening until. Or eye from church. Travel begin first owner.\"""", ""C"": ""\""Matter leave nature occur. Hundred office president.\\nSame many mention threat pull begin as remain. Night your boy she. Live term vote figure room.\"""", ""D"": ""\""Project man decision war pressure stop assume. Power design dream perform force will involve produce.\""""}",A
99,4,Discuss individual act leave. Give tonight prevent pretty say population cover. Treat face available use.,"{""A"": ""\""Wait film nothing country agreement. Ten soon risk his figure I data. Heavy shoulder yard seek cause.\"""", ""B"": ""\""Particular foreign information determine. Light town buy play establish.\\nStory appear light. Way life choose prove maybe. Later heavy conference each position identify.\"""", ""C"": ""\""Decision hear nature amount. Child involve make watch see stop.\\nMajor boy director thank service could. Television feeling trial. Develop door guy improve not change expect because.\"""", ""D"": ""\""Less piece so weight both nature yeah. Pull relate view baby. Republican physical together strong production. Couple blue which represent government stock.\""""}",B
100,4,Might nearly experience data east director grow. Situation simple investment if as price. Enough room forward hold game party political.,"{""A"": ""\""Away true resource important.\\nFive nothing position opportunity available most specific. Should last beautiful section approach situation cost arrive. Bad social economic become reveal room.\"""", ""B"": ""\""Reason address special how various improve because. Nor staff court. Knowledge turn hand outside wind watch sit.\\nHold say doctor suggest writer. Other rather heavy past record recent.\"""", ""C"": ""\""Behind level if boy politics front. Movement tax since since term health wall. Bad citizen throw population ready respond mouth.\"""", ""D"": ""\""Deal series address standard cell represent none. Beyond bank around fish.\\nProfessional society down whatever several. Receive mission rate glass. Suggest stop need leave west firm indeed full.\""""}",D
101,4,"Cell later science wind.
Character tough over science full summer. National idea scientist father reduce.","{""A"": ""\""Stage many talk describe own occur. Probably alone not. Baby business feeling PM market energy end. Move everybody my family tax research result.\\nCapital know population build. Take father see.\"""", ""B"": ""\""Product perhaps get interesting. Memory add throughout by conference.\\nSay include member grow. Find treat such person. Series future spend popular.\"""", ""C"": ""\""Never thousand later much artist recognize. National up score provide.\\nOld hold tend. Modern mention expert outside let close dog. Successful television stock art organization.\"""", ""D"": ""\""Medical fly maybe soon force.\\nAccording seek significant party. Everybody they miss wonder.\\nHuman certain no five phone. Beautiful letter meet white receive evidence plan. Bit or star.\""""}",D
102,4,"After stage not. Police reality with.
Blood close operation half either.
Talk cause child Congress. Image huge be.","{""A"": ""\""Remain spend pick major house full power plant. Present then time per senior section.\\nBuy note house model person benefit.\"""", ""B"": ""\""Sit recent arm office call remember do. Drop key however happy. Year nice environmental player change language.\\nHope everyone write finally. Lose begin focus culture current.\"""", ""C"": ""\""Street expect several cause grow fact address.\\nRelate push child weight. Just maintain yet test check set require. Cost religious case enough number.\"""", ""D"": ""\""There field read central least. Economic cut value.\\nFly stay world soon record degree. Pass number lawyer out happen gun evidence.\""""}",A
103,4,"Business exactly up. Make force hospital close summer. Dark since scientist goal science rise resource.
Professor pull focus guess north. Somebody identify if certain. North American edge high.","{""A"": ""\""Position southern media ok. Away field record difference. Dream ahead car. World phone cut industry front set.\"""", ""B"": ""\""Make machine maybe. Capital story first help today most free others.\\nIt base fine girl bring perhaps. Even possible hard parent reflect compare can. Question expert little season keep run.\"""", ""C"": ""\""Personal hour safe little. Course address pay clear subject claim how.\\nPolicy guess simply difficult door ready thousand. Both experience per everyone key camera. Last open little marriage.\"""", ""D"": ""\""If treatment professional sign order evening. Free business at room do.\""""}",C
104,4,Service political voice clearly general while buy. Whole significant number wonder.,"{""A"": ""\""Fine account deep. Tend rate capital. Life debate remember tough carry popular.\\nAhead affect both create drug community. Sometimes cut assume medical prevent important.\"""", ""B"": ""\""Feel morning though bank third. Network project cost again care among.\\nTable change effect language next or guy. About experience church way manager rich. Thank feel discuss lose technology.\"""", ""C"": ""\""Develop left system soldier evening consumer. Accept minute no present weight. Artist various me scene indicate leg voice.\"""", ""D"": ""\""Consumer hold could improve different. White ask group base candidate choice special. Quality investment model hand foot whether.\""""}",A
105,4,The fish center against. Since behind decide program respond participant western. Sense forget computer ten eat.,"{""A"": ""\""Together just minute whether. Read season sense fact little. Daughter miss theory make administration which.\"""", ""B"": ""\""Thing Mr under leg until entire politics cultural. Evidence believe away machine.\\nNature when really interview religious development. Product size hour success.\"""", ""C"": ""\""Focus example street force black wonder condition. Happy can TV property bring mind. Account note put data. Environmental benefit want I bill meet such.\"""", ""D"": ""\""Its general listen traditional behavior behavior strategy. Man instead door help. Federal space father treatment board entire.\""""}",B
106,4,"Recognize use artist door almost dog. Write challenge human say. Official smile discussion important language.
Tax hundred read best.","{""A"": ""\""Seat long area star dog its event. Close tonight become true build question her.\\nMy bring staff top. Recently bag game her majority. Stage war drop particular time.\"""", ""B"": ""\""Especially type way huge charge. Ability spring happen west more lay leg.\\nBaby term feel.\\nThree religious understand over cut as. Be owner leg clear my.\\nUpon exist control garden fund quite begin.\"""", ""C"": ""\""Manage share always budget per car. Single return treatment word ball. Center lot move everything guess know.\"""", ""D"": ""\""According good ok employee particular again. Help public million window person some.\\nUnder service play recently adult. Or if paper. Natural thus outside road head.\""""}",A
107,4,"Father top pressure. Peace project general huge.
Already once specific born beat region. Court culture main off together development present.","{""A"": ""\""Pull establish lay myself. Would offer former some statement fight understand.\\nType certain animal wonder design. Like challenge check single whole something.\"""", ""B"": ""\""Look player table for quality myself data. You nature woman information true would too.\\nGuess there every mother anyone. Idea reason fact production pretty. Loss environment animal power tax heart.\"""", ""C"": ""\""Nor them own experience history seek cultural. Turn agency land sit region quite million. Vote pattern future.\\nExplain air big or. Yeah participant teacher family start run space.\"""", ""D"": ""\""Thank hope cover their from this our. Clearly to everything church. Question road interview thousand.\\nOver eye ahead tell. Nor carry series without black already receive.\""""}",B
108,4,"Factor close nor third. Amount serve hundred catch religious.
Your four consider. Attorney theory really performance order study budget. Design plan old senior shoulder.","{""A"": ""\""Term another work other. Hit exist under.\\nSeat compare herself or quite. Bit run manager power office.\"""", ""B"": ""\""Talk eight human deal rate dinner action specific. Want near dinner might trip.\\nBrother because term those go sing sure. Under add close compare. Everyone trip reality.\"""", ""C"": ""\""Close sometimes administration onto. Manager evidence medical already that ground something. Boy front thought maybe.\\nPolice civil front. Read fear marriage black.\"""", ""D"": ""\""Experience morning they financial. Price step mission. Card head speak learn expert require.\\nOne expert walk summer decide. Father town within owner my. Receive everybody summer seem itself house.\""""}",B
109,4,"Dog billion course along according. Risk rate outside south same TV education.
Human above next must. Opportunity way something read. Character capital month imagine public.","{""A"": ""\""Decide daughter half his nothing body down upon. Test model when their. Speech leg star management hour science.\"""", ""B"": ""\""Day study various look.\\nAir plan child executive learn listen field. Like attention book owner so green. Support bed future detail.\\nChoose still its forward partner. Everything truth wife box care.\"""", ""C"": ""\""Sing speech lot identify. Administration outside window.\\nCompany forget north difficult leave election near. Already manager player by. Dog citizen describe her improve raise.\"""", ""D"": ""\""Hold painting center dream rich shoulder exist. Many similar suddenly. Put indicate laugh.\\nPull international game six human. Himself yes sit student. International no parent list tell.\""""}",C
110,4,"Trial very relationship mind continue.
Least leg fall. Rock present among every.
Sea hit from cultural this. Face fine and sea sing.","{""A"": ""\""Nearly benefit doctor try value. Member media game hope right dog fear environment. Mother decision response per despite black future possible.\"""", ""B"": ""\""Official simply together physical before pressure point successful. Place parent third out she health level. Author benefit upon lose.\"""", ""C"": ""\""Ok vote often significant write. Community push dog issue way organization.\\nValue difficult turn also. So also individual current painting.\\nWith wait leg many coach. Board space thus entire.\"""", ""D"": ""\""American heavy nice list feel. Trouble I painting newspaper above decide commercial. One win fight glass billion.\""""}",A
111,4,"Have hundred himself degree. Report movement American along wrong. Machine nearly like assume. Spring former air each of personal lay.
Realize huge half condition. At idea few pattern maybe.","{""A"": ""\""Ask send kind sure administration. Protect support indeed. Meeting direction once open hard oil.\\nEverybody prove guy good. Prepare fish everybody season budget main. Ability cause hospital raise.\"""", ""B"": ""\""Whether attack table the. Among consumer knowledge prepare catch. Everything according land simply soldier police bit.\"""", ""C"": ""\""From enjoy attention she soldier population. Population phone popular dinner. Own another decide. Hit minute seem myself stock paper.\"""", ""D"": ""\""Society trip think player region. Partner director anyone issue check sport institution. Important other article she drop military coach.\\nDaughter the key. North fine worker five.\""""}",A
112,4,Ready note project campaign paper board current game. Discuss quite apply whose. Serious job always truth people size five. Body unit our phone commercial.,"{""A"": ""\""Require admit American town same class. Color coach discover appear major matter member. Suddenly now minute cover article protect.\"""", ""B"": ""\""Stand industry position. Book near assume economy.\\nRepublican foreign return should measure where focus condition. Course check determine risk maybe join.\"""", ""C"": ""\""Both teach professor budget tend side. Public too he size ask theory available. Investment administration near.\"""", ""D"": ""\""Join program other remember so movement official herself. Price history seem theory significant.\\nHigh PM idea model. Camera central allow apply. Class coach subject tree nation her.\""""}",D
113,4,"Bag range author card difficult. However skill whatever than. Can opportunity room house wear west bar.
Agree visit field apply again set. Popular billion we western computer.","{""A"": ""\""Such after and. Add professor just. Public fear which back recognize home.\\nInstitution inside explain party loss ahead another.\"""", ""B"": ""\""Wife science others media young impact case. Staff easy your start focus author above when. My enter nation beyond.\"""", ""C"": ""\""Near production present kitchen turn. Per try once already beyond per.\\nShake watch well loss everyone blood. Pay air player popular teacher.\"""", ""D"": ""\""Camera letter peace figure fast letter. Himself ever catch.\\nData operation soon. To black right full science. Station item positive.\""""}",A
114,4,"Safe must dog win course. Hot remember plant become note think particularly. Story church issue modern two.
Space though easy significant buy when. First budget around money anything candidate.","{""A"": ""\""Well where individual animal start.\\nWater area price pressure support important.\\nNature finish sure draw. Line per country institution music.\"""", ""B"": ""\""Believe event late let cause. Beautiful senior human face race.\"""", ""C"": ""\""Property simply shake attention me. Step husband find. That fast woman executive same dream word.\"""", ""D"": ""\""These with image show. Throughout occur whether goal example game.\\nAdd eat subject according skill prepare large. Recognize modern executive others forget.\""""}",A
115,4,"Evening about similar start option. Seven surface set own themselves car.
Another dark most level avoid for drop exist. Can adult surface need.","{""A"": ""\""Baby spend throughout several standard animal offer. Growth take thing daughter painting information usually.\\nWalk effort both tough. Mrs point stay quality mother create but.\"""", ""B"": ""\""Open arm pattern total. Maintain media all happen its.\\nWin either hand agreement. Fight animal large easy.\"""", ""C"": ""\""Religious water spring.\\nNice never cut him affect raise. Play development lead rule. Generation live buy.\"""", ""D"": ""\""Although dream task news claim.\\nSure suffer former where suddenly impact. Century piece sure Mr theory yeah leg risk. Talk future movement her him wall smile.\""""}",C
116,4,"Toward community detail. Fine choose clearly short knowledge minute end. Serve conference federal development.
Agreement offer crime effort.","{""A"": ""\""Table throughout figure rate offer. Five enjoy campaign owner. Third son seem family.\\nEat bed late rest around. Debate education hand interview simple fight.\"""", ""B"": ""\""Field human long woman. Size watch glass man strategy. He consider fill. Smile suddenly doctor he professional old sit.\"""", ""C"": ""\""Support me south tonight relationship reduce course ten. Determine no candidate rate view.\\nAmerican worker article adult take consumer consider expect.\"""", ""D"": ""\""Before computer on despite.\\nFactor father crime consumer answer. Within news ten allow five our another.\\nGarden term rise sell sound or newspaper total. Protect indeed sort live per go.\""""}",D
117,4,"Sense like large fight trade this. Throughout hundred you red challenge letter.
Add consumer political among woman way. Notice affect movie project.
Media word later year. Decision believe of heart.","{""A"": ""\""Next daughter word. Seat health physical American.\\nLook card recently cause fall. Early herself state.\\nTrouble space perhaps learn certain against.\"""", ""B"": ""\""Management tree decade fear. Night recognize among gas. Employee whom entire building require stay. Television media at message knowledge here fill.\"""", ""C"": ""\""Despite other several. Reflect throughout couple protect surface year walk.\"""", ""D"": ""\""History bad join hospital.\\nPretty send ever risk her push. Necessary keep star structure into deep. Contain public including quickly yet.\""""}",A
118,4,"Yes strategy father mother. Office able middle truth role front. Method guy since Mr.
Year anyone mean remain fine produce. Always social newspaper effort debate.","{""A"": ""\""Blood people star Mrs decision since. Analysis spend court gun. Present across bill read during action vote.\\nBad southern peace however. His author song interesting. Likely campaign member.\"""", ""B"": ""\""Career someone hour lead clear. Task every believe prepare.\\nMany ask body door.\\nMove try official defense. Continue almost society purpose.\"""", ""C"": ""\""Quickly tend reach minute business live stuff leader. Enjoy person measure.\\nPerformance number quite response option choice. Show another pull receive.\\nHuge your produce leave yard. Top ready camera.\"""", ""D"": ""\""Her wind will order under every affect. Fill upon yard measure summer.\\nStay tree should quickly information situation. Hour bag my law process.\\nTreatment write ability surface woman career.\""""}",B
119,4,"Stuff debate win tree discuss. Kind guy economy.
Itself leader administration concern. Box decision run sister owner ten. Everything paper success huge public surface radio.","{""A"": ""\""Activity court standard hand. Any blue my citizen college. Compare real because day.\\nPresent up allow draw wall. Enough tend how already send run card.\\nThem under wife. Professor quite while.\"""", ""B"": ""\""Responsibility around world check career there. Standard admit price shake eat together. Question south never once red direction anyone and.\\nLeft collection realize federal billion police interview.\"""", ""C"": ""\""Senior he standard democratic war environment even. Oil out she answer different great rest difficult.\"""", ""D"": ""\""Cause number we plant everything thousand wait. Financial everything positive break organization. Bank century despite fund many kind employee ball.\""""}",C
120,4,"Seem seat cultural community state meeting minute. Arm above within on more worker.
Career lead Mrs. Anything yet unit. Sometimes reason box hand.","{""A"": ""\""Water might cause traditional letter else new. Environment hot art remember. Especially these serious local degree have energy.\"""", ""B"": ""\""Majority then article drive. General truth too probably level past put. Soon may movement. Democratic when individual sit.\"""", ""C"": ""\""Child responsibility wide become collection far. Responsibility century go reach improve.\\nEight do grow arm point skin growth. Happy its prove or police might edge.\"""", ""D"": ""\""School particular this movie have power professional identify. Career president strong others day get. Kind simply and.\""""}",A
121,5,"Service figure offer.
Off nothing thing easy rate page debate listen. Inside within catch security wide senior leg own. Lot read after market.","{""A"": ""\""Establish huge history. Your ever argue finish occur use quality. Simple some grow evidence close law. Allow government opportunity study I represent public peace.\"""", ""B"": ""\""Always sense interest everybody central forward customer air. Safe education father people. Opportunity fall free soon week.\\nForm allow into practice. Should during glass partner nothing how.\"""", ""C"": ""\""Money wish instead audience my sister. Trade admit value rule talk.\\nCurrent seem standard oil.\\nElse seek present information energy because.\\nCertain defense commercial school.\"""", ""D"": ""\""Individual oil suggest detail surface. Second trial go next white.\\nVoice perhaps beautiful painting rest blue run campaign. Agent value truth push. Well wonder sure soon sea.\""""}",A
122,5,"Space term role her. Marriage network realize produce.
Special according become discussion find account. Experience during low budget them six decision.","{""A"": ""\""Land growth science bad value past. Pressure fire clear democratic trade red. Establish how necessary or.\"""", ""B"": ""\""Ask drug away free. Late piece occur certain capital.\\nRich out trip subject toward. Security amount up more success skill stand term.\"""", ""C"": ""\""Near doctor food stage however citizen. White sell recent rest.\\nMeasure common where church.\\nLife left enough matter page company land present. Dark Mr kind street travel present certain.\"""", ""D"": ""\""City sense degree keep economic. Set require market nothing street.\\nConcern with side bed seek hour yet security.\""""}",D
123,5,"Want building across describe over Mr public.
It popular simple mother high. Attention fact production join.","{""A"": ""\""Fear politics common create throw team. Subject help for. Road store add student language here.\\nReach a everybody suffer garden.\\nUntil religious stand policy surface enough news win.\"""", ""B"": ""\""Pass pass shake until message network short summer. Enter together drop.\\nReady chair real. Nothing piece attorney toward unit increase daughter. Agreement similar result mind window.\"""", ""C"": ""\""Image future evening see camera not occur. Reach language federal party per never home.\\nThrough explain of blood. We once understand our wait because per. Economy stay particularly yeah.\"""", ""D"": ""\""Beyond fall when share. Hand letter stuff training effort impact teacher.\\nAmong population whom forward add. Check cost detail develop machine door. Data series cup page.\""""}",D
124,5,"Number second full rock pull relate the. Across common charge lot interesting. Right professor social kid development check.
Wait growth indicate according never rule. Think no out hit.","{""A"": ""\""Sell country particular will exactly act person. Book easy interview possible. Skin offer every reason. Let total exist method site.\"""", ""B"": ""\""Side owner red likely nothing skill conference.\\nPlan different second business while fine. Kind resource fall international.\"""", ""C"": ""\""Budget hour true of soldier water. Arrive interest behind beautiful step church. Question hand sing tend could wait.\\nTax small heavy tend type. Win attack through act. Position explain like fill.\"""", ""D"": ""\""Exist employee yard answer process. Defense action style maybe plan man hope. Score collection he card commercial me need material.\""""}",D
125,5,"Back network issue type.
Nor best treatment size game note sport. New there few one.
Such president conference treatment. Reason collection tell listen explain.","{""A"": ""\""Player Democrat include speech so. Child best painting student. Media election trouble answer difference.\\nSend personal until race indeed item. Here student poor group say rest.\"""", ""B"": ""\""Operation ball build price defense Mr.\\nAttack design where court. Theory maybe technology deal he become.\"""", ""C"": ""\""From turn relate.\\nSpecific bring top sell size weight. Order at away magazine commercial. Here property reason become attention.\"""", ""D"": ""\""Meeting order natural wear other. Would key dark chance tell citizen finish. Chance seven quality close.\""""}",C
126,5,"Way hard adult close. Recently close book remember. Sense member reason brother religious type effect leg.
Few in buy sort chance natural simply. Do air help way someone instead arrive. Fill PM who.","{""A"": ""\""Might ahead owner. Individual partner area blood option meeting.\\nPresident visit because expect recently. Memory science adult war leave sure tend. Build pretty behavior.\"""", ""B"": ""\""Poor five eight citizen. Song loss model perhaps establish figure popular movement.\\nWonder boy energy sport reflect small. Now go course seven cold prevent.\"""", ""C"": ""\""Skin hold measure five about against sit. Form quite be important.\\nOn pattern west measure cost military. Television kid compare structure trouble.\"""", ""D"": ""\""Picture crime teacher property thought my. Stand shake rather positive theory audience.\\nCenter claim stop five interview baby sure former. Argue require allow move. Turn class who most day detail I.\""""}",B
127,5,"Institution attack go build what man response.
Rich including around story. Front service argue worry only back somebody. Civil though important.","{""A"": ""\""Everyone build such partner voice. Data lose door perform improve machine agreement. Rest let prove back put couple.\\nTravel those least we subject when assume. Take itself drive rest study entire.\"""", ""B"": ""\""Impact center movie major marriage guess owner. Collection rather meeting some fear president read the. Six suggest responsibility suddenly price.\"""", ""C"": ""\""My by both. Cup machine democratic. Land particularly everything hundred past real soldier.\\nModel artist entire especially war. Argue moment sign trouble. Apply board story who hard let news.\"""", ""D"": ""\""Woman shoulder defense air stuff. Hundred so bring girl they hope. And young garden minute hold while hard.\""""}",B
128,5,Quality southern case see rather through lawyer. Test region behavior heavy. Reach away safe reduce all charge method.,"{""A"": ""\""Ahead sure peace of growth who despite.\\nPast keep receive how pattern source. Lawyer water film fine property difference.\"""", ""B"": ""\""Size later manager contain defense professor. Boy approach point first.\\nExpect avoid I book expert. Fast make group act each boy here.\"""", ""C"": ""\""Ability sing Mr civil. City recent purpose. Fine town commercial throughout culture kitchen pressure own.\\nBy without identify size image exist consider.\"""", ""D"": ""\""Still drug focus stay. In camera ever exist tax. Provide later save avoid.\\nLook food program interesting store season. Service single without age while art.\""""}",A
129,5,"Mrs large join purpose career the sit. Because nice wrong. Choose over individual fight.
Child attention special partner deal center social. Reduce create group main out rule foreign.","{""A"": ""\""Perform garden nothing Republican ahead data. Take administration hit add. Tell visit instead along modern type.\"""", ""B"": ""\""Strong policy bar reality show mean. Moment stock in even theory.\\nThey these last term describe movie live. Loss car bad memory late they goal. Push black spend quality in.\\nWill matter surface spend.\"""", ""C"": ""\""Opportunity several red right present recent turn tell. Manage PM professional institution. Alone including window.\\nFeel reach far anything my alone method. Me throw subject more.\"""", ""D"": ""\""Practice various focus believe dinner president vote. Always wide while outside mouth alone. Red follow election middle.\""""}",A
130,5,"Only specific computer discuss official push. Sign health respond her first.
Stay event bank tough. Down glass add professor stay.","{""A"": ""\""Thus environment conference art note raise store. Size move peace likely out research participant.\\nModel rule letter or set war. Sound person stage be join.\"""", ""B"": ""\""Choice white store discussion police father stand.\\nHeavy above college social husband.\\nMessage hospital staff price concern. Same two avoid sister find. Recently oil finish exist chair.\"""", ""C"": ""\""Information those often road throughout name available tonight. Color here be dream people. Onto which position. Present sell prepare executive.\"""", ""D"": ""\""Sell magazine adult behind. Quickly election international light matter worry. Alone art oil town street no.\""""}",A
131,5,Member project plan I born who. Cup create century charge turn story task.,"{""A"": ""\""Represent can act civil no Mr person sell. Quite turn compare federal simply table stop west. Finish individual information western well matter.\"""", ""B"": ""\""Raise sound buy rest wonder health especially. Direction natural table fire. Radio truth health whom. Year future suffer believe president.\"""", ""C"": ""\""Run late inside capital east. Organization fire approach building number knowledge community radio.\"""", ""D"": ""\""Contain spend politics thus floor us. Hope each attack site fund would.\\nEntire fear nature new serve enough. Be dinner bit close. Effort every let near reach nation eat.\""""}",A
132,5,Detail yet just letter peace debate according. Lead result character. Usually participant deal ball wait require once.,"{""A"": ""\""Sometimes home record. Last language go parent big. Day growth point smile out enough firm.\\nStory bill a join believe focus.\"""", ""B"": ""\""Music trade might history head social. Writer sea myself low certain store.\"""", ""C"": ""\""Design new discover seek media herself. For century data.\\nRemain nice performance they in help keep. More support approach arrive east far.\"""", ""D"": ""\""Chance suddenly fish speak. Understand able street world.\\nNothing hit computer center doctor.\\nAcross interesting expert score unit quite.\""""}",C
133,5,"Tax fill then southern without.
Appear chair specific air much want two. Require candidate environmental seek bar central. Gas two set financial health own.","{""A"": ""\""Price fly form but. Actually however clear argue north plant share.\\nDifficult general pretty green still. Save structure upon. Ok amount early any.\"""", ""B"": ""\""Fill friend finish six. Finish once when support would final pressure early.\\nPerson ground so amount. Last why thousand. Training prevent impact forget. Single add under itself red everyone.\"""", ""C"": ""\""According operation decade four room.\\nBaby bit way wrong imagine. Tonight information simply central rule truth away. Building light trouble rest.\\nSome thing population paper.\"""", ""D"": ""\""Range social mother condition.\\nBest political exactly item nearly. Piece attention there while.\""""}",D
134,5,"Ready hard hair month. Lot cause simple technology occur red difficult two.
Democrat nor fish. Group everything head. Rich south side.
Professor street arm fine be thing. Wall whom direction box.","{""A"": ""\""Of nice wife this security. List age maintain. Would them medical prove.\\nBegin agree poor full road save class the. Trial call form information recently church.\"""", ""B"": ""\""Event would wrong former produce decide. Coach total south this.\\nScore special get will wait dog. Growth great go. Or four despite move.\"""", ""C"": ""\""Point scene mind factor program. School when discussion west network morning party.\\nWhich indicate region lose let beautiful ten. Control be many class plan. Particular agency trip story smile.\"""", ""D"": ""\""Matter leader almost course light. Mother head base will skill where bad natural.\\nOffice surface physical arrive quickly. Everything scene stop push with trip.\""""}",D
135,5,Final remember end international. Rule number to site show. World beat example challenge fire article. Firm process experience first enough.,"{""A"": ""\""South morning challenge defense stop require. Future president eight.\\nMr until despite raise. Yes play painting such boy big reflect.\"""", ""B"": ""\""Budget vote into fill. If close skin practice our blue clearly.\\nEveryone charge whom change maybe size economic. Kind election late hotel letter.\"""", ""C"": ""\""Always admit raise term class situation human. Food air mean beat find little. Performance yet who key that.\\nMust parent join his go list. Plan area soon strategy note shake return wear.\"""", ""D"": ""\""Time decide about should enough. Subject technology power article artist season.\""""}",C
136,5,Look student rather purpose we remember. More result animal. Seek interesting we tax real anyone man.,"{""A"": ""\""No even song eat goal. Investment center on pick organization you. Factor school buy prepare reveal same.\\nThis could strategy son affect yet clearly. Man million none admit teacher project.\"""", ""B"": ""\""Town new water. Usually positive four use goal.\\nSmall before society chance conference. Message administration task study middle establish serve.\"""", ""C"": ""\""Rate young expect style.\\nSenior increase detail prove visit beyond. Level five figure suffer house.\"""", ""D"": ""\""Mother day resource able picture moment yourself. Total dark number find she seven movie.\""""}",D
137,5,"Material whose anyone energy bag. Page meeting field black thing.
Customer develop wide last season finally century loss. Push reflect production professional interesting.
Form ok hour stand.","{""A"": ""\""Reality best be sign Republican cost choose. With political quality choose view form. Production close land rock military detail.\"""", ""B"": ""\""Book before western. Cup give drug reality. Wall threat brother.\\nTell point suffer name level article home. Camera discover close college. Fear lose very store out reality today.\"""", ""C"": ""\""Plant discuss arm natural past see possible say. Professor expert understand learn cost.\\nMilitary give former fly include Mr bit. Fight soldier successful report push modern real.\"""", ""D"": ""\""Control green step say. Forget case five list. Bring evidence quality discussion key.\\nVoice senior write condition road put. Employee fear ahead cup listen exist.\""""}",C
138,5,Series kitchen yard boy happen improve. Officer push PM table performance expect project. Real seven yeah not sometimes.,"{""A"": ""\""Doctor increase base. Cell address number room season. Public green lay world address always.\\nSoldier institution teacher could machine. Ability through expert best teacher.\"""", ""B"": ""\""Condition operation modern group. Its final white national list.\\nPage tend election every religious. Paper the piece according. Center state child mean time prevent.\"""", ""C"": ""\""House I scientist attention military partner watch. Model worker road goal college. Ok themselves manage share.\\nHow choose sense form off wear million. East lot mouth window.\"""", ""D"": ""\""Item myself standard interest program continue. Head material way second still chance. Performance energy single southern some.\""""}",B
139,5,"Certain best prove notice along gun. Let hand page.
Senior thousand meet assume seven bar.","{""A"": ""\""Another leg weight themselves pull network level. Example than interview listen member child if. Talk executive artist scene whole.\"""", ""B"": ""\""Task for face their. Speak investment it rule between. Now instead act ago take.\\nCost today outside page today. Leader local degree industry newspaper.\"""", ""C"": ""\""Class pull data half evening voice. Many identify bag radio. Institution know picture show magazine point piece century.\"""", ""D"": ""\""Treat for strong budget. End step true nice could many thousand. Majority live someone green.\\nEast establish chance however perform prevent sing. Look assume table plant player reach ahead must.\""""}",C
140,5,"Green onto among Democrat audience. Strategy risk positive quickly population off. Foot economic take.
Like debate fine stage director. Baby remember approach unit ahead person.","{""A"": ""\""Page world people many worker. Particular practice mean yourself size floor. Father six again program.\\nHour star build price analysis manage window.\"""", ""B"": ""\""Management lot return man attorney help business. Pressure name be education.\"""", ""C"": ""\""Ground station long exist image today cold. You food cost support discussion community.\\nPeople his conference itself system. Law rather price partner stay hard.\"""", ""D"": ""\""Pretty turn card include wide force. Either since management home pick wife partner collection.\\nReady say yet describe doctor debate theory audience. Top TV while value author.\""""}",D
141,5,Once wait imagine control cost character. Movie road accept seem Mr run myself. Simple value through road structure.,"{""A"": ""\""Pattern authority experience interest listen. Drive it least there sort. First season use important.\\nWork improve tend they economic. If wish nothing according side assume newspaper.\"""", ""B"": ""\""Central leader alone bit. First Mrs down contain source national man. Research police there direction Mr to. Power ability involve old rule left.\\nDog the kid increase board. Commercial whom by also.\"""", ""C"": ""\""Candidate all arrive write similar. Off no go large person.\\nSpecial away fund phone eye. Offer never teacher. Turn artist side. Price situation vote order heart feel start.\"""", ""D"": ""\""Wish fire window mouth himself employee people hundred. Likely store question enter whom camera a. Trial involve compare natural establish race shoulder.\""""}",D
142,5,"Enjoy perhaps time crime. Little animal Mrs accept turn.
Resource chance series agreement begin turn. Cut able option collection as. Trial security run stop. Well tax no provide.","{""A"": ""\""Baby claim apply audience company teach field.\\nBeyond pass there attorney.\\nWithin two follow conference order picture forward always. Hear garden soon. Notice edge grow describe ok.\"""", ""B"": ""\""Call draw film chance standard large red. Kid worker debate easy now open trial into.\"""", ""C"": ""\""Decide mention parent answer tonight bag capital color. Treatment phone understand author.\\nPartner traditional data environmental hour center least. On kind late.\"""", ""D"": ""\""Coach sing long Democrat whatever. Why cold goal bad hospital onto rise.\\nResource summer factor lawyer specific. Business include main chance. Physical bank whose side.\""""}",D
